7.045680284500122070e-01	7.053920626640319824e-01
7.036175131797790527e-01	7.075141668319702148e-01
7.042018175125122070e-01	7.070664167404174805e-01
7.065460681915283203e-01	7.068924307823181152e-01
7.050721645355224609e-01	7.061529755592346191e-01
7.034411430358886719e-01	7.071771025657653809e-01
7.035785913467407227e-01	7.060877084732055664e-01
7.058747410774230957e-01	7.076941728591918945e-01
7.055605649948120117e-01	7.048388123512268066e-01
7.038572430610656738e-01	7.046787738800048828e-01
7.026777267456054688e-01	7.049716711044311523e-01
7.048022747039794922e-01	7.027696967124938965e-01
7.046114802360534668e-01	7.016032934188842773e-01
7.058368921279907227e-01	7.045804858207702637e-01
7.045849561691284180e-01	7.036573886871337891e-01
7.026880979537963867e-01	7.056329846382141113e-01
7.060885429382324219e-01	7.041729092597961426e-01
7.062141895294189453e-01	7.042146921157836914e-01
7.059796452522277832e-01	7.045440077781677246e-01
7.046637535095214844e-01	7.040106058120727539e-01
7.072377204895019531e-01	7.049653530120849609e-01
7.043207883834838867e-01	7.021772265434265137e-01
7.044231891632080078e-01	7.016287446022033691e-01
7.079022526741027832e-01	7.039940357208251953e-01
7.077665328979492188e-01	7.024763822555541992e-01
7.041002511978149414e-01	7.020893692970275879e-01
7.056440711021423340e-01	7.016218304634094238e-01
7.043584585189819336e-01	7.010557651519775391e-01
7.051761150360107422e-01	6.990566253662109375e-01
7.099384069442749023e-01	7.014148831367492676e-01
7.076647877693176270e-01	7.006254792213439941e-01
7.053408026695251465e-01	6.985174417495727539e-01
7.041336894035339355e-01	6.967749595642089844e-01
7.041355967521667480e-01	6.988256573677062988e-01
7.019107937812805176e-01	6.961818933486938477e-01
7.042989730834960938e-01	6.974238157272338867e-01
7.036783695220947266e-01	6.976376771926879883e-01
7.044472694396972656e-01	6.975075006484985352e-01
7.075792551040649414e-01	7.005210518836975098e-01
7.081971168518066406e-01	7.007406949996948242e-01
7.082183361053466797e-01	7.010678648948669434e-01
7.062026262283325195e-01	6.986790299415588379e-01
7.083439826965332031e-01	7.003983855247497559e-01
7.046837806701660156e-01	6.969656348228454590e-01
7.084231972694396973e-01	6.996468305587768555e-01
7.071568369865417480e-01	6.980785131454467773e-01
7.084646821022033691e-01	6.986353397369384766e-01
7.086796760559082031e-01	6.978879570960998535e-01
7.073580622673034668e-01	6.982181072235107422e-01
7.051607370376586914e-01	6.958080530166625977e-01
7.073181867599487305e-01	6.958242058753967285e-01
7.076199650764465332e-01	6.976518630981445312e-01
7.081002593040466309e-01	6.983190178871154785e-01
7.078592777252197266e-01	6.964569687843322754e-01
7.054123282432556152e-01	6.950812339782714844e-01
7.091591954231262207e-01	6.975304484367370605e-01
7.086170315742492676e-01	6.978414654731750488e-01
7.109655141830444336e-01	6.997671127319335938e-01
7.100653648376464844e-01	6.978394985198974609e-01
7.103561758995056152e-01	6.974586844444274902e-01
7.065318822860717773e-01	6.947932839393615723e-01
7.082593441009521484e-01	6.965361237525939941e-01
7.076698541641235352e-01	6.956125497817993164e-01
7.095165848731994629e-01	6.951908469200134277e-01
7.095423340797424316e-01	6.954853534698486328e-01
7.061793804168701172e-01	6.926868557929992676e-01
7.069845199584960938e-01	6.929709315299987793e-01
7.057605981826782227e-01	6.916505694389343262e-01
7.066510319709777832e-01	6.918728947639465332e-01
7.131993770599365234e-01	6.966495513916015625e-01
7.121479511260986328e-01	6.973587274551391602e-01
7.123833298683166504e-01	6.975226402282714844e-01
7.146598100662231445e-01	6.992242932319641113e-01
7.134504914283752441e-01	6.971179842948913574e-01
7.128362655639648438e-01	6.965363621711730957e-01
7.065284848213195801e-01	6.888597607612609863e-01
7.099159359931945801e-01	6.921159029006958008e-01
7.066342830657958984e-01	6.912944316864013672e-01
7.102552056312561035e-01	6.906620860099792480e-01
7.072390913963317871e-01	6.888874769210815430e-01
7.097763419151306152e-01	6.895647048950195312e-01
7.098629474639892578e-01	6.929154992103576660e-01
7.141427397727966309e-01	6.932740807533264160e-01
7.151932120323181152e-01	6.951676607131958008e-01
7.163141369819641113e-01	6.940394043922424316e-01
7.137044072151184082e-01	6.927109956741333008e-01
7.147700786590576172e-01	6.910125613212585449e-01
7.134611010551452637e-01	6.939625740051269531e-01
7.158840894699096680e-01	6.919633746147155762e-01
7.156574130058288574e-01	6.908135414123535156e-01
7.107949852943420410e-01	6.887006163597106934e-01
7.152521014213562012e-01	6.908814907073974609e-01
7.134424448013305664e-01	6.907296776771545410e-01
7.103427648544311523e-01	6.880953907966613770e-01
7.095403671264648438e-01	6.870936155319213867e-01
7.157738208770751953e-01	6.896419525146484375e-01
7.149733304977416992e-01	6.871596574783325195e-01
7.158474326133728027e-01	6.891390085220336914e-01
7.253844141960144043e-01	6.949371695518493652e-01
7.194588780403137207e-01	6.897059082984924316e-01
7.135391235351562500e-01	6.859260797500610352e-01
7.194802165031433105e-01	6.884285211563110352e-01
7.112604379653930664e-01	6.870964169502258301e-01
7.147218585014343262e-01	6.865854263305664062e-01
7.077146768569946289e-01	6.786173582077026367e-01
7.193051576614379883e-01	6.914521455764770508e-01
7.206253409385681152e-01	6.911382079124450684e-01
7.222244739532470703e-01	6.906906962394714355e-01
7.141703963279724121e-01	6.840655207633972168e-01
7.129145264625549316e-01	6.820861697196960449e-01
7.159599065780639648e-01	6.852540969848632812e-01
7.086873650550842285e-01	6.770629286766052246e-01
7.119898796081542969e-01	6.844733357429504395e-01
7.150829434394836426e-01	6.845382452011108398e-01
7.162718176841735840e-01	6.847133040428161621e-01
7.115343213081359863e-01	6.823385953903198242e-01
7.177461981773376465e-01	6.853846311569213867e-01
7.158089280128479004e-01	6.834558248519897461e-01
7.109388113021850586e-01	6.785959601402282715e-01
7.131526470184326172e-01	6.832843422889709473e-01
7.184343934059143066e-01	6.891147494316101074e-01
7.132049798965454102e-01	6.841572523117065430e-01
7.154213786125183105e-01	6.805912852287292480e-01
7.159804105758666992e-01	6.851530075073242188e-01
7.114625573158264160e-01	6.858367323875427246e-01
7.112774848937988281e-01	6.811325550079345703e-01
7.140726447105407715e-01	6.846262216567993164e-01
7.097397446632385254e-01	6.823587417602539062e-01
7.061493396759033203e-01	6.760326027870178223e-01
7.081448435783386230e-01	6.781367063522338867e-01
7.076508998870849609e-01	6.804639697074890137e-01
7.134033441543579102e-01	6.847835183143615723e-01
7.207966446876525879e-01	6.895520091056823730e-01
7.141135931015014648e-01	6.868118643760681152e-01
7.132716178894042969e-01	6.845575571060180664e-01
7.129334211349487305e-01	6.832616329193115234e-01
7.125413417816162109e-01	6.870533823966979980e-01
7.114437818527221680e-01	6.850864291191101074e-01
7.071717381477355957e-01	6.836233139038085938e-01
7.134670615196228027e-01	6.864265799522399902e-01
7.150735855102539062e-01	6.895700097084045410e-01
7.162263393402099609e-01	6.904103159904479980e-01
7.019350528717041016e-01	6.782861351966857910e-01
7.107889056205749512e-01	6.831732392311096191e-01
7.057555317878723145e-01	6.834428906440734863e-01
7.055717706680297852e-01	6.810823678970336914e-01
7.109506726264953613e-01	6.876644492149353027e-01
7.088679075241088867e-01	6.835470199584960938e-01
7.094369530677795410e-01	6.888327002525329590e-01
7.165138125419616699e-01	6.915728449821472168e-01
7.144569754600524902e-01	6.911938190460205078e-01
7.102881073951721191e-01	6.894874572753906250e-01
7.163614630699157715e-01	6.932976841926574707e-01
7.124654650688171387e-01	6.925007104873657227e-01
7.107906341552734375e-01	6.894012093544006348e-01
7.119341492652893066e-01	6.905156373977661133e-01
7.075825333595275879e-01	6.852200627326965332e-01
7.058803439140319824e-01	6.809283494949340820e-01
7.076798677444458008e-01	6.834241747856140137e-01
7.102770805358886719e-01	6.879675984382629395e-01
7.126039266586303711e-01	6.884139180183410645e-01
7.136399745941162109e-01	6.875696778297424316e-01
7.196159958839416504e-01	6.946039795875549316e-01
7.204831838607788086e-01	6.950652003288269043e-01
7.240996956825256348e-01	6.984907388687133789e-01
7.215495705604553223e-01	6.949837207794189453e-01
7.239647507667541504e-01	6.942833065986633301e-01
7.220457196235656738e-01	6.936264634132385254e-01
7.168883681297302246e-01	6.915063261985778809e-01
7.200792431831359863e-01	6.911933422088623047e-01
7.177164554595947266e-01	6.919457912445068359e-01
7.181142568588256836e-01	6.908645033836364746e-01
7.170795798301696777e-01	6.911946535110473633e-01
7.205314040184020996e-01	6.894258856773376465e-01
7.261728644371032715e-01	6.908477544784545898e-01
7.160528898239135742e-01	6.912911534309387207e-01
7.226936221122741699e-01	6.902550458908081055e-01
7.202690243721008301e-01	6.874752044677734375e-01
7.220222949981689453e-01	6.887493729591369629e-01
7.231959700584411621e-01	6.915613412857055664e-01
7.256645560264587402e-01	6.903515458106994629e-01
7.236266136169433594e-01	6.889627575874328613e-01
7.268554568290710449e-01	6.873261928558349609e-01
7.251668572425842285e-01	6.879466176033020020e-01
7.274528145790100098e-01	6.889661550521850586e-01
7.191696763038635254e-01	6.868694424629211426e-01
7.280491590499877930e-01	6.859404444694519043e-01
7.247311472892761230e-01	6.839609146118164062e-01
7.257471680641174316e-01	6.850987076759338379e-01
7.270472049713134766e-01	6.841735243797302246e-01
7.263268828392028809e-01	6.817990541458129883e-01
7.194850444793701172e-01	6.828421354293823242e-01
7.197735309600830078e-01	6.816285848617553711e-01
7.235270142555236816e-01	6.826633810997009277e-01
7.188391685485839844e-01	6.816447973251342773e-01
7.228057384490966797e-01	6.831879019737243652e-01
7.226468324661254883e-01	6.827827692031860352e-01
7.246671319007873535e-01	6.803165078163146973e-01
7.231567502021789551e-01	6.789087653160095215e-01
7.204327583312988281e-01	6.799437403678894043e-01
7.221800684928894043e-01	6.797817945480346680e-01
7.251760959625244141e-01	6.798642277717590332e-01
7.260078787803649902e-01	6.779308319091796875e-01
7.206728458404541016e-01	6.779342293739318848e-01
7.186347842216491699e-01	6.762090921401977539e-01
7.326809763908386230e-01	6.770635843276977539e-01
7.265161871910095215e-01	6.804652214050292969e-01
7.295469641685485840e-01	6.786094307899475098e-01
7.270405292510986328e-01	6.785142421722412109e-01
7.204667925834655762e-01	6.763274073600769043e-01
7.214447259902954102e-01	6.745030283927917480e-01
7.218996286392211914e-01	6.734936237335205078e-01
7.303526401519775391e-01	6.765122413635253906e-01
7.315565347671508789e-01	6.808558702468872070e-01
7.357361912727355957e-01	6.793774962425231934e-01
7.248922586441040039e-01	6.788437366485595703e-01
7.292003035545349121e-01	6.805951595306396484e-01
7.223847508430480957e-01	6.744791865348815918e-01
7.304432988166809082e-01	6.760852336883544922e-01
7.305607795715332031e-01	6.769545674324035645e-01
7.257434725761413574e-01	6.750949025154113770e-01
7.304221987724304199e-01	6.695748567581176758e-01
7.323225736618041992e-01	6.764948964118957520e-01
7.276733517646789551e-01	6.686154603958129883e-01
7.282142639160156250e-01	6.693414449691772461e-01
7.285633087158203125e-01	6.710591912269592285e-01
7.306244969367980957e-01	6.765292286872863770e-01
7.397685647010803223e-01	6.784229278564453125e-01
7.312015891075134277e-01	6.720846891403198242e-01
7.404733300209045410e-01	6.759291887283325195e-01
7.370212674140930176e-01	6.748608946800231934e-01
7.506874799728393555e-01	6.737082600593566895e-01
7.428711056709289551e-01	6.716611385345458984e-01
7.393693327903747559e-01	6.655488014221191406e-01
7.371821403503417969e-01	6.712461113929748535e-01
7.274118065834045410e-01	6.661372780799865723e-01
7.421204447746276855e-01	6.677383780479431152e-01
7.461958527565002441e-01	6.714353561401367188e-01
7.360973358154296875e-01	6.692734360694885254e-01
7.378030419349670410e-01	6.742669939994812012e-01
7.328318953514099121e-01	6.627960801124572754e-01
7.537583112716674805e-01	6.697196364402770996e-01
7.300969958305358887e-01	6.596788167953491211e-01
7.406380772590637207e-01	6.605296134948730469e-01
7.386121153831481934e-01	6.628707051277160645e-01
7.403713464736938477e-01	6.637995243072509766e-01
7.417613863945007324e-01	6.604039072990417480e-01
7.429158687591552734e-01	6.651323437690734863e-01
7.498276233673095703e-01	6.714135408401489258e-01
7.534250617027282715e-01	6.718160510063171387e-01
7.487463355064392090e-01	6.651052832603454590e-01
7.439311742782592773e-01	6.631048321723937988e-01
7.470633387565612793e-01	6.620106697082519531e-01
7.502562403678894043e-01	6.648855805397033691e-01
7.507176399230957031e-01	6.649860143661499023e-01
7.328084111213684082e-01	6.620519161224365234e-01
7.552533149719238281e-01	6.726632118225097656e-01
7.545976638793945312e-01	6.657862663269042969e-01
7.454373240470886230e-01	6.587895750999450684e-01
7.455317378044128418e-01	6.638826727867126465e-01
7.454617619514465332e-01	6.607964038848876953e-01
7.530943155288696289e-01	6.615495681762695312e-01
7.458894848823547363e-01	6.649524569511413574e-01
7.526387572288513184e-01	6.652976274490356445e-01
7.345361113548278809e-01	6.557872891426086426e-01
7.437094449996948242e-01	6.624433398246765137e-01
7.479602098464965820e-01	6.558220982551574707e-01
7.548994421958923340e-01	6.698486208915710449e-01
7.498512268066406250e-01	6.568157672882080078e-01
7.535774707794189453e-01	6.686315536499023438e-01
7.522138953208923340e-01	6.740175485610961914e-01
7.617729306221008301e-01	6.688870191574096680e-01
7.539845108985900879e-01	6.755865216255187988e-01
7.485678791999816895e-01	6.690139770507812500e-01
7.454780936241149902e-01	6.618790030479431152e-01
7.604765892028808594e-01	6.740145683288574219e-01
7.434460520744323730e-01	6.675492525100708008e-01
7.488025426864624023e-01	6.693493723869323730e-01
7.526546120643615723e-01	6.671920418739318848e-01
7.591405510902404785e-01	6.671779751777648926e-01
7.704382538795471191e-01	6.749783754348754883e-01
7.508200407028198242e-01	6.588912010192871094e-01
7.569226026535034180e-01	6.667206287384033203e-01
7.499886155128479004e-01	6.637554764747619629e-01
7.674915194511413574e-01	6.672645807266235352e-01
7.607900500297546387e-01	6.669332981109619141e-01
7.651010751724243164e-01	6.691878437995910645e-01
7.595379352569580078e-01	6.700140237808227539e-01
7.635587453842163086e-01	6.630184054374694824e-01
7.559806108474731445e-01	6.658062934875488281e-01
7.677044272422790527e-01	6.753380298614501953e-01
7.656328678131103516e-01	6.722713708877563477e-01
7.626851201057434082e-01	6.680605411529541016e-01
7.522112727165222168e-01	6.643794178962707520e-01
7.678977847099304199e-01	6.682580709457397461e-01
7.704976201057434082e-01	6.769371628761291504e-01
7.485818862915039062e-01	6.620579957962036133e-01
7.659047842025756836e-01	6.714888215065002441e-01
7.495779395103454590e-01	6.648439168930053711e-01
7.666721940040588379e-01	6.703322529792785645e-01
7.684047818183898926e-01	6.656661629676818848e-01
7.588679790496826172e-01	6.695882678031921387e-01
7.477338910102844238e-01	6.645677089691162109e-01
7.600719332695007324e-01	6.582239866256713867e-01
7.506054639816284180e-01	6.686930060386657715e-01
7.501819729804992676e-01	6.572852134704589844e-01
7.601656913757324219e-01	6.655713915824890137e-01
7.570384144783020020e-01	6.680792570114135742e-01
7.615470290184020996e-01	6.742309331893920898e-01
7.505012154579162598e-01	6.721680760383605957e-01
7.500073909759521484e-01	6.788551211357116699e-01
7.587256431579589844e-01	6.758487224578857422e-01
7.487596273422241211e-01	6.765796542167663574e-01
7.506849169731140137e-01	6.797120571136474609e-01
7.491074800491333008e-01	6.798550486564636230e-01
7.428406476974487305e-01	6.740441918373107910e-01
7.540857791900634766e-01	6.742572188377380371e-01
7.607123851776123047e-01	6.783213615417480469e-01
7.378029227256774902e-01	6.673601865768432617e-01
7.303800582885742188e-01	6.736720204353332520e-01
7.349850535392761230e-01	6.699864864349365234e-01
7.390562891960144043e-01	6.750798821449279785e-01
7.514989972114562988e-01	6.760245561599731445e-01
7.417101263999938965e-01	6.690506339073181152e-01
7.529223561286926270e-01	6.801066994667053223e-01
7.524875402450561523e-01	6.796233057975769043e-01
7.394357323646545410e-01	6.807024478912353516e-01
7.545346617698669434e-01	6.731786131858825684e-01
7.504811286926269531e-01	6.664535999298095703e-01
7.531922459602355957e-01	6.718288064002990723e-01
7.405571341514587402e-01	6.699134111404418945e-01
7.469252943992614746e-01	6.614979505538940430e-01
7.520278096199035645e-01	6.623198986053466797e-01
7.513465881347656250e-01	6.638591289520263672e-01
7.364773750305175781e-01	6.638354659080505371e-01
7.530999183654785156e-01	6.565967798233032227e-01
7.402513027191162109e-01	6.539368629455566406e-01
7.552142143249511719e-01	6.552239060401916504e-01
7.539775371551513672e-01	6.520945429801940918e-01
7.401256561279296875e-01	6.409709453582763672e-01
7.485432028770446777e-01	6.416776776313781738e-01
7.326297163963317871e-01	6.398357748985290527e-01
7.538082599639892578e-01	6.479815840721130371e-01
7.508831620216369629e-01	6.557565331459045410e-01
7.738914489746093750e-01	6.418355107307434082e-01
7.509683966636657715e-01	6.366636753082275391e-01
7.642425298690795898e-01	6.352554559707641602e-01
7.481936812400817871e-01	6.241506934165954590e-01
7.525692582130432129e-01	6.425636410713195801e-01
7.440159320831298828e-01	6.384249925613403320e-01
7.429025769233703613e-01	6.348708271980285645e-01
7.499517202377319336e-01	6.383969187736511230e-01
7.457553744316101074e-01	6.471874713897705078e-01
7.537645697593688965e-01	6.591420173645019531e-01
7.669312953948974609e-01	6.615790128707885742e-01
7.565164566040039062e-01	6.657721400260925293e-01
7.503214478492736816e-01	6.779060959815979004e-01
7.474608421325683594e-01	6.666771769523620605e-01
7.631822824478149414e-01	6.841062903404235840e-01
7.344767451286315918e-01	6.784132719039916992e-01
7.319492101669311523e-01	6.733705401420593262e-01
7.424977421760559082e-01	6.861536502838134766e-01
7.537177801132202148e-01	6.901271343231201172e-01
7.536266446113586426e-01	7.048773765563964844e-01
7.414036393165588379e-01	6.980941295623779297e-01
7.416172623634338379e-01	6.994793415069580078e-01
7.334358692169189453e-01	7.060779333114624023e-01
7.367289066314697266e-01	7.050690054893493652e-01
7.396652102470397949e-01	7.046627402305603027e-01
7.341349124908447266e-01	7.147730588912963867e-01
7.390795350074768066e-01	7.071266174316406250e-01
7.317308783531188965e-01	7.038666009902954102e-01
7.323526740074157715e-01	7.023102045059204102e-01
7.273598909378051758e-01	6.975007057189941406e-01
7.358672022819519043e-01	6.991991400718688965e-01
7.259120941162109375e-01	6.919291019439697266e-01
7.177059054374694824e-01	6.840839982032775879e-01
7.222503423690795898e-01	6.832560300827026367e-01
7.154334187507629395e-01	6.795130372047424316e-01
7.273290753364562988e-01	6.800706386566162109e-01
7.205191850662231445e-01	6.773750185966491699e-01
7.369608283042907715e-01	6.772443652153015137e-01
7.315709590911865234e-01	6.710798144340515137e-01
7.216687798500061035e-01	6.628572344779968262e-01
7.318228483200073242e-01	6.686183810234069824e-01
7.352274060249328613e-01	6.692221164703369141e-01
7.398576736450195312e-01	6.660336852073669434e-01
7.382779717445373535e-01	6.693298220634460449e-01
7.456601858139038086e-01	6.690691113471984863e-01
7.399697303771972656e-01	6.605240702629089355e-01
7.503779530525207520e-01	6.699181199073791504e-01
7.550261020660400391e-01	6.748281121253967285e-01
7.582324743270874023e-01	6.739214658737182617e-01
7.506222128868103027e-01	6.714626550674438477e-01
7.554452419281005859e-01	6.773654222488403320e-01
7.694160938262939453e-01	6.787207722663879395e-01
7.692423462867736816e-01	6.846618056297302246e-01
7.741168737411499023e-01	6.819821596145629883e-01
7.737737894058227539e-01	6.878408193588256836e-01
7.714636325836181641e-01	6.805909872055053711e-01
7.813368439674377441e-01	6.843941807746887207e-01
7.744179964065551758e-01	6.830574274063110352e-01
7.716866731643676758e-01	6.824017763137817383e-01
7.813123464584350586e-01	6.801052689552307129e-01
7.707316279411315918e-01	6.770844459533691406e-01
7.671502232551574707e-01	6.797283887863159180e-01
7.687482237815856934e-01	6.827343106269836426e-01
7.669715285301208496e-01	6.778784394264221191e-01
7.669476866722106934e-01	6.802912354469299316e-01
7.607694268226623535e-01	6.835744380950927734e-01
7.561019659042358398e-01	6.838172078132629395e-01
7.576082348823547363e-01	6.873948574066162109e-01
7.496616244316101074e-01	6.895624399185180664e-01
7.433409094810485840e-01	6.943615078926086426e-01
7.409226894378662109e-01	6.976217627525329590e-01
7.339313030242919922e-01	6.937093138694763184e-01
7.187517285346984863e-01	6.973782777786254883e-01
7.183371782302856445e-01	6.997016072273254395e-01
7.187992930412292480e-01	6.987013220787048340e-01
7.067828178405761719e-01	7.011420726776123047e-01
